query_number,query,intent_number,intent_text,cliff_threshold,retention_threshold,cutoff_rank,reason,cliff_percentage,score_retention,neighborhood_end,universe_size,tool_reduction
10,Get my leave applications,1,Get my leave applications,6,80,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,6,85,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,6,90,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,7,50,4,cliff,17.82608695652174,90.8695652173913,51,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,7,60,4,cliff,17.82608695652174,90.8695652173913,13,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,7,70,4,cliff,17.82608695652174,90.8695652173913,6,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,7,75,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,7,80,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,7,85,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,7,90,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,8,50,4,cliff,17.82608695652174,90.8695652173913,51,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,8,60,4,cliff,17.82608695652174,90.8695652173913,13,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,8,70,4,cliff,17.82608695652174,90.8695652173913,6,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,8,75,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,8,80,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,8,85,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,8,90,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,10,50,4,cliff,17.82608695652174,90.8695652173913,51,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,10,60,4,cliff,17.82608695652174,90.8695652173913,13,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,10,70,4,cliff,17.82608695652174,90.8695652173913,6,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,10,75,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,10,80,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,10,85,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
10,Get my leave applications,1,Get my leave applications,10,90,4,cliff,17.82608695652174,90.8695652173913,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,3,50,4,cliff,22.707423580786028,85.58951965065502,10,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,3,60,4,cliff,22.707423580786028,85.58951965065502,6,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,3,70,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,3,75,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,3,80,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,3,85,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,3,90,3,cliff,8.73362445414847,94.32314410480349,3,122,0.9754098360655737
11,Submit a leave application,1,Submit a leave application,4,50,4,cliff,22.707423580786028,85.58951965065502,10,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,4,60,4,cliff,22.707423580786028,85.58951965065502,6,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,4,70,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,4,75,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,4,80,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,4,85,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,4,90,3,cliff,8.73362445414847,94.32314410480349,3,122,0.9754098360655737
11,Submit a leave application,1,Submit a leave application,5,50,4,cliff,22.707423580786028,85.58951965065502,10,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,5,60,4,cliff,22.707423580786028,85.58951965065502,6,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,5,70,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,5,75,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,5,80,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,5,85,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,5,90,3,cliff,8.73362445414847,94.32314410480349,3,122,0.9754098360655737
11,Submit a leave application,1,Submit a leave application,6,50,4,cliff,22.707423580786028,85.58951965065502,10,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,6,60,4,cliff,22.707423580786028,85.58951965065502,6,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,6,70,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,6,75,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,6,80,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,6,85,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,6,90,3,cliff,8.73362445414847,94.32314410480349,3,122,0.9754098360655737
11,Submit a leave application,1,Submit a leave application,7,50,4,cliff,22.707423580786028,85.58951965065502,10,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,7,60,4,cliff,22.707423580786028,85.58951965065502,6,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,7,70,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,7,75,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,7,80,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,7,85,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,7,90,3,cliff,8.73362445414847,94.32314410480349,3,122,0.9754098360655737
11,Submit a leave application,1,Submit a leave application,8,50,4,cliff,22.707423580786028,85.58951965065502,10,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,8,60,4,cliff,22.707423580786028,85.58951965065502,6,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,8,70,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,8,75,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,8,80,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,8,85,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,8,90,3,cliff,8.73362445414847,94.32314410480349,3,122,0.9754098360655737
11,Submit a leave application,1,Submit a leave application,10,50,4,cliff,22.707423580786028,85.58951965065502,10,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,10,60,4,cliff,22.707423580786028,85.58951965065502,6,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,10,70,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,10,75,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,10,80,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,10,85,4,cliff,22.707423580786028,85.58951965065502,4,122,0.9672131147540983
11,Submit a leave application,1,Submit a leave application,10,90,3,retention,,94.32314410480349,3,122,0.9754098360655737
12,Find a GitHub repository,1,Find a GitHub repository,3,50,16,cliff,8.530805687203792,79.14691943127961,99,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,3,60,16,cliff,8.530805687203792,79.14691943127961,36,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,3,70,16,cliff,8.530805687203792,79.14691943127961,17,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,3,75,16,cliff,8.530805687203792,79.14691943127961,16,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,3,80,1,cliff,4.739336492890995,100.0,14,122,0.9918032786885246
12,Find a GitHub repository,1,Find a GitHub repository,3,85,1,cliff,4.739336492890995,100.0,12,122,0.9918032786885246
12,Find a GitHub repository,1,Find a GitHub repository,3,90,1,cliff,4.739336492890995,100.0,7,122,0.9918032786885246
12,Find a GitHub repository,1,Find a GitHub repository,4,50,16,cliff,8.530805687203792,79.14691943127961,99,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,4,60,16,cliff,8.530805687203792,79.14691943127961,36,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,4,70,16,cliff,8.530805687203792,79.14691943127961,17,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,4,75,16,cliff,8.530805687203792,79.14691943127961,16,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,4,80,1,cliff,4.739336492890995,100.0,14,122,0.9918032786885246
12,Find a GitHub repository,1,Find a GitHub repository,4,85,1,cliff,4.739336492890995,100.0,12,122,0.9918032786885246
12,Find a GitHub repository,1,Find a GitHub repository,4,90,1,cliff,4.739336492890995,100.0,7,122,0.9918032786885246
12,Find a GitHub repository,1,Find a GitHub repository,5,50,16,cliff,8.530805687203792,79.14691943127961,99,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,5,60,16,cliff,8.530805687203792,79.14691943127961,36,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,5,70,16,cliff,8.530805687203792,79.14691943127961,17,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,5,75,16,cliff,8.530805687203792,79.14691943127961,16,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,5,80,14,retention,,82.46445497630332,14,122,0.8852459016393442
12,Find a GitHub repository,1,Find a GitHub repository,5,85,12,retention,,85.30805687203792,12,122,0.9016393442622951
12,Find a GitHub repository,1,Find a GitHub repository,5,90,7,retention,,90.04739336492891,7,122,0.9426229508196722
12,Find a GitHub repository,1,Find a GitHub repository,6,50,16,cliff,8.530805687203792,79.14691943127961,99,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,6,60,16,cliff,8.530805687203792,79.14691943127961,36,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,6,70,16,cliff,8.530805687203792,79.14691943127961,17,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,6,75,16,cliff,8.530805687203792,79.14691943127961,16,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,6,80,14,retention,,82.46445497630332,14,122,0.8852459016393442
12,Find a GitHub repository,1,Find a GitHub repository,6,85,12,retention,,85.30805687203792,12,122,0.9016393442622951
12,Find a GitHub repository,1,Find a GitHub repository,6,90,7,retention,,90.04739336492891,7,122,0.9426229508196722
12,Find a GitHub repository,1,Find a GitHub repository,7,50,16,cliff,8.530805687203792,79.14691943127961,99,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,7,60,16,cliff,8.530805687203792,79.14691943127961,36,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,7,70,16,cliff,8.530805687203792,79.14691943127961,17,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,7,75,16,cliff,8.530805687203792,79.14691943127961,16,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,7,80,14,retention,,82.46445497630332,14,122,0.8852459016393442
12,Find a GitHub repository,1,Find a GitHub repository,7,85,12,retention,,85.30805687203792,12,122,0.9016393442622951
12,Find a GitHub repository,1,Find a GitHub repository,7,90,7,retention,,90.04739336492891,7,122,0.9426229508196722
12,Find a GitHub repository,1,Find a GitHub repository,8,50,16,cliff,8.530805687203792,79.14691943127961,99,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,8,60,16,cliff,8.530805687203792,79.14691943127961,36,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,8,70,16,cliff,8.530805687203792,79.14691943127961,17,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,8,75,16,cliff,8.530805687203792,79.14691943127961,16,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,8,80,14,retention,,82.46445497630332,14,122,0.8852459016393442
12,Find a GitHub repository,1,Find a GitHub repository,8,85,12,retention,,85.30805687203792,12,122,0.9016393442622951
12,Find a GitHub repository,1,Find a GitHub repository,8,90,7,retention,,90.04739336492891,7,122,0.9426229508196722
12,Find a GitHub repository,1,Find a GitHub repository,10,50,99,retention,,50.23696682464455,99,122,0.1885245901639344
12,Find a GitHub repository,1,Find a GitHub repository,10,60,36,retention,,60.18957345971564,36,122,0.7049180327868853
12,Find a GitHub repository,1,Find a GitHub repository,10,70,17,retention,,70.61611374407583,17,122,0.860655737704918
12,Find a GitHub repository,1,Find a GitHub repository,10,75,16,retention,,79.14691943127961,16,122,0.8688524590163934
12,Find a GitHub repository,1,Find a GitHub repository,10,80,14,retention,,82.46445497630332,14,122,0.8852459016393442
12,Find a GitHub repository,1,Find a GitHub repository,10,85,12,retention,,85.30805687203792,12,122,0.9016393442622951
12,Find a GitHub repository,1,Find a GitHub repository,10,90,7,retention,,90.04739336492891,7,122,0.9426229508196722
13,Get a file from SharePoint,1,Get a file from SharePoint,3,50,1,cliff,4.66321243523316,100.0,88,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,3,60,1,cliff,4.66321243523316,100.0,37,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,3,70,1,cliff,4.66321243523316,100.0,25,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,3,75,1,cliff,4.66321243523316,100.0,22,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,3,80,1,cliff,4.66321243523316,100.0,13,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,3,85,1,cliff,4.66321243523316,100.0,8,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,3,90,1,cliff,4.66321243523316,100.0,3,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,4,50,1,cliff,4.66321243523316,100.0,88,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,4,60,1,cliff,4.66321243523316,100.0,37,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,4,70,1,cliff,4.66321243523316,100.0,25,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,4,75,1,cliff,4.66321243523316,100.0,22,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,4,80,1,cliff,4.66321243523316,100.0,13,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,4,85,1,cliff,4.66321243523316,100.0,8,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,4,90,1,cliff,4.66321243523316,100.0,3,122,0.9918032786885246
13,Get a file from SharePoint,1,Get a file from SharePoint,5,50,88,retention,,50.0,88,122,0.2786885245901639
13,Get a file from SharePoint,1,Get a file from SharePoint,5,60,37,retention,,60.362694300518136,37,122,0.6967213114754098
13,Get a file from SharePoint,1,Get a file from SharePoint,5,70,25,retention,,70.98445595854922,25,122,0.7950819672131147
13,Get a file from SharePoint,1,Get a file from SharePoint,5,75,22,retention,,75.64766839378238,22,122,0.819672131147541
13,Get a file from SharePoint,1,Get a file from SharePoint,5,80,13,retention,,80.31088082901555,13,122,0.8934426229508197
13,Get a file from SharePoint,1,Get a file from SharePoint,5,85,8,retention,,85.49222797927462,8,122,0.9344262295081968
13,Get a file from SharePoint,1,Get a file from SharePoint,5,90,3,retention,,93.78238341968913,3,122,0.9754098360655737
13,Get a file from SharePoint,1,Get a file from SharePoint,6,50,88,retention,,50.0,88,122,0.2786885245901639
13,Get a file from SharePoint,1,Get a file from SharePoint,6,60,37,retention,,60.362694300518136,37,122,0.6967213114754098
13,Get a file from SharePoint,1,Get a file from SharePoint,6,70,25,retention,,70.98445595854922,25,122,0.7950819672131147
13,Get a file from SharePoint,1,Get a file from SharePoint,6,75,22,retention,,75.64766839378238,22,122,0.819672131147541
13,Get a file from SharePoint,1,Get a file from SharePoint,6,80,13,retention,,80.31088082901555,13,122,0.8934426229508197
13,Get a file from SharePoint,1,Get a file from SharePoint,6,85,8,retention,,85.49222797927462,8,122,0.9344262295081968
13,Get a file from SharePoint,1,Get a file from SharePoint,6,90,3,retention,,93.78238341968913,3,122,0.9754098360655737
13,Get a file from SharePoint,1,Get a file from SharePoint,7,50,88,retention,,50.0,88,122,0.2786885245901639
13,Get a file from SharePoint,1,Get a file from SharePoint,7,60,37,retention,,60.362694300518136,37,122,0.6967213114754098
13,Get a file from SharePoint,1,Get a file from SharePoint,7,70,25,retention,,70.98445595854922,25,122,0.7950819672131147
13,Get a file from SharePoint,1,Get a file from SharePoint,7,75,22,retention,,75.64766839378238,22,122,0.819672131147541
13,Get a file from SharePoint,1,Get a file from SharePoint,7,80,13,retention,,80.31088082901555,13,122,0.8934426229508197
13,Get a file from SharePoint,1,Get a file from SharePoint,7,85,8,retention,,85.49222797927462,8,122,0.9344262295081968
13,Get a file from SharePoint,1,Get a file from SharePoint,7,90,3,retention,,93.78238341968913,3,122,0.9754098360655737
13,Get a file from SharePoint,1,Get a file from SharePoint,8,50,88,retention,,50.0,88,122,0.2786885245901639
13,Get a file from SharePoint,1,Get a file from SharePoint,8,60,37,retention,,60.362694300518136,37,122,0.6967213114754098
13,Get a file from SharePoint,1,Get a file from SharePoint,8,70,25,retention,,70.98445595854922,25,122,0.7950819672131147
13,Get a file from SharePoint,1,Get a file from SharePoint,8,75,22,retention,,75.64766839378238,22,122,0.819672131147541
13,Get a file from SharePoint,1,Get a file from SharePoint,8,80,13,retention,,80.31088082901555,13,122,0.8934426229508197
13,Get a file from SharePoint,1,Get a file from SharePoint,8,85,8,retention,,85.49222797927462,8,122,0.9344262295081968
13,Get a file from SharePoint,1,Get a file from SharePoint,8,90,3,retention,,93.78238341968913,3,122,0.9754098360655737
13,Get a file from SharePoint,1,Get a file from SharePoint,10,50,88,retention,,50.0,88,122,0.2786885245901639
13,Get a file from SharePoint,1,Get a file from SharePoint,10,60,37,retention,,60.362694300518136,37,122,0.6967213114754098
13,Get a file from SharePoint,1,Get a file from SharePoint,10,70,25,retention,,70.98445595854922,25,122,0.7950819672131147
13,Get a file from SharePoint,1,Get a file from SharePoint,10,75,22,retention,,75.64766839378238,22,122,0.819672131147541
13,Get a file from SharePoint,1,Get a file from SharePoint,10,80,13,retention,,80.31088082901555,13,122,0.8934426229508197
13,Get a file from SharePoint,1,Get a file from SharePoint,10,85,8,retention,,85.49222797927462,8,122,0.9344262295081968
13,Get a file from SharePoint,1,Get a file from SharePoint,10,90,3,retention,,93.78238341968913,3,122,0.9754098360655737
14,Run a query against the database,1,Run a query against the database,3,50,2,cliff,6.944444444444445,100.0,107,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,3,60,2,cliff,6.944444444444445,100.0,48,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,3,70,2,cliff,6.944444444444445,100.0,16,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,3,75,2,cliff,6.944444444444445,100.0,11,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,3,80,2,cliff,6.944444444444445,100.0,7,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,3,85,2,cliff,6.944444444444445,100.0,5,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,3,90,2,cliff,6.944444444444445,100.0,3,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,4,50,2,cliff,6.944444444444445,100.0,107,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,4,60,2,cliff,6.944444444444445,100.0,48,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,4,70,2,cliff,6.944444444444445,100.0,16,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,4,75,2,cliff,6.944444444444445,100.0,11,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,4,80,2,cliff,6.944444444444445,100.0,7,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,4,85,2,cliff,6.944444444444445,100.0,5,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,4,90,2,cliff,6.944444444444445,100.0,3,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,5,50,2,cliff,6.944444444444445,100.0,107,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,5,60,2,cliff,6.944444444444445,100.0,48,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,5,70,2,cliff,6.944444444444445,100.0,16,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,5,75,2,cliff,6.944444444444445,100.0,11,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,5,80,2,cliff,6.944444444444445,100.0,7,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,5,85,2,cliff,6.944444444444445,100.0,5,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,5,90,2,cliff,6.944444444444445,100.0,3,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,6,50,2,cliff,6.944444444444445,100.0,107,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,6,60,2,cliff,6.944444444444445,100.0,48,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,6,70,2,cliff,6.944444444444445,100.0,16,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,6,75,2,cliff,6.944444444444445,100.0,11,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,6,80,2,cliff,6.944444444444445,100.0,7,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,6,85,2,cliff,6.944444444444445,100.0,5,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,6,90,2,cliff,6.944444444444445,100.0,3,122,0.9836065573770492
14,Run a query against the database,1,Run a query against the database,7,50,107,retention,,50.34722222222222,107,122,0.12295081967213117
14,Run a query against the database,1,Run a query against the database,7,60,48,retention,,60.06944444444444,48,122,0.6065573770491803
14,Run a query against the database,1,Run a query against the database,7,70,16,retention,,71.18055555555556,16,122,0.8688524590163934
14,Run a query against the database,1,Run a query against the database,7,75,11,retention,,75.0,11,122,0.9098360655737705
14,Run a query against the database,1,Run a query against the database,7,80,7,retention,,82.63888888888889,7,122,0.9426229508196722
14,Run a query against the database,1,Run a query against the database,7,85,5,retention,,86.11111111111111,5,122,0.9590163934426229
14,Run a query against the database,1,Run a query against the database,7,90,3,retention,,93.05555555555556,3,122,0.9754098360655737
14,Run a query against the database,1,Run a query against the database,8,50,107,retention,,50.34722222222222,107,122,0.12295081967213117
14,Run a query against the database,1,Run a query against the database,8,60,48,retention,,60.06944444444444,48,122,0.6065573770491803
14,Run a query against the database,1,Run a query against the database,8,70,16,retention,,71.18055555555556,16,122,0.8688524590163934
14,Run a query against the database,1,Run a query against the database,8,75,11,retention,,75.0,11,122,0.9098360655737705
14,Run a query against the database,1,Run a query against the database,8,80,7,retention,,82.63888888888889,7,122,0.9426229508196722
14,Run a query against the database,1,Run a query against the database,8,85,5,retention,,86.11111111111111,5,122,0.9590163934426229
14,Run a query against the database,1,Run a query against the database,8,90,3,retention,,93.05555555555556,3,122,0.9754098360655737
14,Run a query against the database,1,Run a query against the database,10,50,107,retention,,50.34722222222222,107,122,0.12295081967213117
14,Run a query against the database,1,Run a query against the database,10,60,48,retention,,60.06944444444444,48,122,0.6065573770491803
14,Run a query against the database,1,Run a query against the database,10,70,16,retention,,71.18055555555556,16,122,0.8688524590163934
14,Run a query against the database,1,Run a query against the database,10,75,11,retention,,75.0,11,122,0.9098360655737705
14,Run a query against the database,1,Run a query against the database,10,80,7,retention,,82.63888888888889,7,122,0.9426229508196722
14,Run a query against the database,1,Run a query against the database,10,85,5,retention,,86.11111111111111,5,122,0.9590163934426229
14,Run a query against the database,1,Run a query against the database,10,90,3,retention,,93.05555555555556,3,122,0.9754098360655737
15,Check the deployment status on Railway,1,Check the deployment status on Railway,3,50,10,cliff,5.853658536585367,85.85365853658537,107,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,3,60,10,cliff,5.853658536585367,85.85365853658537,58,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,3,70,10,cliff,5.853658536585367,85.85365853658537,17,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,3,75,10,cliff,5.853658536585367,85.85365853658537,15,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,3,80,10,cliff,5.853658536585367,85.85365853658537,12,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,3,85,10,cliff,5.853658536585367,85.85365853658537,10,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,3,90,2,cliff,3.414634146341464,98.04878048780488,5,122,0.9836065573770492
15,Check the deployment status on Railway,1,Check the deployment status on Railway,4,50,10,cliff,5.853658536585367,85.85365853658537,107,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,4,60,10,cliff,5.853658536585367,85.85365853658537,58,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,4,70,10,cliff,5.853658536585367,85.85365853658537,17,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,4,75,10,cliff,5.853658536585367,85.85365853658537,15,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,4,80,10,cliff,5.853658536585367,85.85365853658537,12,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,4,85,10,cliff,5.853658536585367,85.85365853658537,10,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,4,90,5,retention,,91.70731707317074,5,122,0.9590163934426229
15,Check the deployment status on Railway,1,Check the deployment status on Railway,5,50,10,cliff,5.853658536585367,85.85365853658537,107,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,5,60,10,cliff,5.853658536585367,85.85365853658537,58,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,5,70,10,cliff,5.853658536585367,85.85365853658537,17,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,5,75,10,cliff,5.853658536585367,85.85365853658537,15,122,0.9180327868852459
15,Check the deployment status on Railway,1,Check the deployment status on Railway,5,80,10,cliff,5.853658536585367,85.85365853658537,12,122,0.9180327868852459
