query_number,query,intent_number,action,target,intent_text,rank,tool_name,score,normalized_rank,normalized_score,knee_distance,gap,gap_percent,is_knee
14,Run a query against the database,1,run,a query,Run a query against the database,41,office_word_mcp_server_api_get_document_text,0.341796875,0.3305785123966942,0.34492753623188405,0.22945187346875012,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,42,office_word_mcp_server_api_get_document_xml,0.341796875,0.33884297520661155,0.34492753623188405,0.22360801577299355,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,43,quest_studio_file_storage_get_storage_usage,0.33984375,0.34710743801652894,0.3391304347826087,0.2218633278232459,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,44,outlook_mail_management_search_outlook_mail,0.33984375,0.35537190082644626,0.3391304347826087,0.21601947012748932,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,45,office_word_mcp_server_api_get_document_info,0.33984375,0.36363636363636365,0.3391304347826087,0.21017561243173274,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,46,gmail_tools_send_google_email,0.33984375,0.371900826446281,0.3391304347826087,0.20433175473597617,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,47,github_mcp_server_list_pull_requests,0.337890625,0.38016528925619836,0.3333333333333333,0.20258706678622848,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,48,office_word_mcp_server_api_list_files,0.337890625,0.3884297520661157,0.3333333333333333,0.1967432090904719,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,49,github_mcp_server_create_pull_request,0.3359375,0.39669421487603307,0.32753623188405795,0.19499852114072425,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,50,office_word_mcp_server_api_add_page_break,0.3359375,0.4049586776859504,0.32753623188405795,0.18915466344496767,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,51,office_word_mcp_server_api_merge_doucments,0.333984375,0.4132231404958678,0.3217391304347826,0.18740997549522007,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,52,github_mcp_server_update_pull_request,0.333984375,0.4214876033057851,0.3217391304347826,0.1815661177994635,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,53,project_management_tools_list_projects,0.333984375,0.4297520661157025,0.3217391304347826,0.17572226010370684,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,54,project_management_tools_list_sprints,0.333984375,0.4380165289256198,0.3217391304347826,0.16987840240795027,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,55,github_mcp_server_merge_pull_request,0.33203125,0.4462809917355372,0.3159420289855073,0.1681337144582026,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,56,carrot_mcp_server_api_get_employee,0.330078125,0.45454545454545453,0.3101449275362319,0.16638902650845508,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,57,carrot_mcp_server_api_update_employee,0.330078125,0.4628099173553719,0.3101449275362319,0.16054516881269842,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,58,project_management_tools_view_board,0.328125,0.47107438016528924,0.30434782608695654,0.15880048086295084,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,59,gmail_tools_forward_google_email,0.328125,0.4793388429752066,0.30434782608695654,0.15295662316719427,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,60,carrot_mcp_server_api_create_employee,0.326171875,0.48760330578512395,0.2985507246376812,0.15121193521744658,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,61,github_mcp_server_create_repository,0.326171875,0.49586776859504134,0.2985507246376812,0.14536807752169,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,62,railway_tools_volume_update,0.326171875,0.5041322314049587,0.2985507246376812,0.13952421982593344,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,63,project_management_tools_export_sprint_to_sharepoint,0.326171875,0.512396694214876,0.2985507246376812,0.13368036213017687,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,64,office_word_mcp_server_api_delete_paragraph,0.326171875,0.5206611570247934,0.2985507246376812,0.1278365044344202,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,65,project_management_tools_get_sprint,0.32421875,0.5289256198347108,0.2927536231884058,0.12609181648467263,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,66,project_management_tools_create_sprint,0.32421875,0.5371900826446281,0.2927536231884058,0.12024795878891605,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,67,carrot_mcp_server_api_hr_dashboard_summary,0.32421875,0.5454545454545454,0.2927536231884058,0.11440410109315947,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,68,office_word_mcp_server_api_add_paragraph,0.322265625,0.5537190082644629,0.28695652173913044,0.11265941314341181,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,69,github_mcp_server_list_commits,0.3203125,0.5619834710743802,0.2811594202898551,0.1109147251936642,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,70,office_word_mcp_server_api_get_paragraph_text_from_document,0.3203125,0.5702479338842975,0.2811594202898551,0.10507086749790763,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,71,gmail_tools_get_google_emails,0.318359375,0.5785123966942148,0.2753623188405797,0.10332617954816004,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,72,project_management_tools_get_user_capacity,0.31640625,0.5867768595041323,0.26956521739130435,0.10158149159841236,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,73,github_mcp_server_get_me,0.314453125,0.5950413223140496,0.263768115942029,0.09983680364866476,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,74,github_mcp_server_get_commit,0.314453125,0.6033057851239669,0.263768115942029,0.09399294595290819,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,75,carrot_mcp_server_api_work_hours_summary,0.314453125,0.6115702479338843,0.263768115942029,0.08814908825715162,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,76,office_word_mcp_server_api_add_picture,0.314453125,0.6198347107438017,0.263768115942029,0.08230523056139497,0.005859375,1.0416666666666665,False
14,Run a query against the database,1,run,a query,Run a query against the database,77,outlook_mail_management_reply_to_email,0.30859375,0.628099173553719,0.2463768115942029,0.08875888210366532,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,78,project_management_tools_list_teams,0.306640625,0.6363636363636364,0.24057971014492754,0.08701419415391771,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,79,gmail_tools_delete_google_email,0.306640625,0.6446280991735537,0.24057971014492754,0.08117033645816114,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,80,github_mcp_server_list_branches,0.306640625,0.6528925619834711,0.24057971014492754,0.0753264787624045,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,81,quest_studio_file_storage_get_files,0.306640625,0.6611570247933884,0.24057971014492754,0.06948262106664793,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,82,project_management_tools_get_project,0.3046875,0.6694214876033058,0.23478260869565218,0.06773793311690034,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,83,sharepoint_tools_get_sharepoint_documents,0.3046875,0.6776859504132231,0.23478260869565218,0.06189407542114376,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,84,office_word_mcp_server_api_add_heading,0.3046875,0.6859504132231405,0.23478260869565218,0.05605021772538711,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,85,github_mcp_server_create_branch,0.302734375,0.6942148760330579,0.2289855072463768,0.05430552977563951,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,86,outlook_mail_management_find_email_address,0.302734375,0.7024793388429752,0.2289855072463768,0.04846167207988294,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,87,project_management_tools_create_project,0.302734375,0.7107438016528925,0.2289855072463768,0.042617814384126367,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,88,project_management_tools_get_work_item,0.30078125,0.71900826446281,0.22318840579710145,0.040873126434378695,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,89,github_mcp_server_create_or_update_file,0.30078125,0.7272727272727273,0.22318840579710145,0.035029268738622124,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,90,github_mcp_server_get_file_contents,0.30078125,0.7355371900826446,0.22318840579710145,0.02918541104286555,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,91,quest_studio_file_storage_get_file_content,0.298828125,0.743801652892562,0.21739130434782608,0.02744072309311795,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,92,project_management_tools_list_users,0.298828125,0.7520661157024794,0.21739130434782608,0.021596865397361303,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,93,project_management_tools_update_task_status,0.296875,0.7603305785123967,0.21159420289855072,0.019852177447613705,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,94,project_management_tools_delete_sprint,0.294921875,0.768595041322314,0.20579710144927535,0.018107489497866107,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,95,carrot_mcp_server_api_submit_leave_application,0.294921875,0.7768595041322314,0.20579710144927535,0.012263631802109536,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,96,project_management_tools_get_team,0.29296875,0.7851239669421488,0.2,0.01051894385236186,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,97,quest_studio_file_storage_delete_file,0.29296875,0.7933884297520661,0.2,0.004675086156605289,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,98,outlook_mail_management_get_email_messages,0.291015625,0.8016528925619835,0.19420289855072465,0.002930398206857612,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,99,sharepoint_tools_create_txt_file_in_sharepoint,0.291015625,0.8099173553719008,0.19420289855072465,0.0029134594888989593,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,100,project_management_tools_update_user_capacity,0.2890625,0.8181818181818182,0.18840579710144928,0.004658147438646636,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,101,project_management_tools_delete_work_item,0.287109375,0.8264462809917356,0.1826086956521739,0.006402835388394155,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,102,carrot_mcp_server_api_list_leave_application,0.287109375,0.8347107438016529,0.1826086956521739,0.012246693084150726,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,103,project_management_tools_list_team_members,0.28515625,0.8429752066115702,0.17681159420289855,0.013991381033898402,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,104,project_management_tools_get_work_item_comments,0.28515625,0.8512396694214877,0.17681159420289855,0.019835238729654973,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,105,quest_studio_file_storage_get_file,0.28515625,0.859504132231405,0.17681159420289855,0.025679096425411545,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,106,carrot_mcp_server_api_create_leave_application,0.28515625,0.8677685950413223,0.17681159420289855,0.031522954121168116,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,107,project_management_tools_assign_work_item,0.283203125,0.8760330578512396,0.17101449275362318,0.033267642070915794,0.00390625,0.6944444444444444,False
14,Run a query against the database,1,run,a query,Run a query against the database,108,sharepoint_tools_get_sharepoint_sites,0.279296875,0.8842975206611571,0.15942028985507245,0.030913160274654416,0.005859375,1.0416666666666665,False
14,Run a query against the database,1,run,a query,Run a query against the database,109,project_management_tools_delete_project,0.2734375,0.8925619834710744,0.14202898550724638,0.024459508732384148,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,110,outlook_mail_management_forward_email,0.271484375,0.9008264462809917,0.13623188405797101,0.026204196682131666,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,111,project_management_tools_delete_team,0.271484375,0.9090909090909091,0.13623188405797101,0.032048054377888234,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,112,carrot_mcp_server_api_update_leave_application,0.271484375,0.9173553719008265,0.13623188405797101,0.037891912073644965,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,113,github_mcp_server_push_files,0.271484375,0.9256198347107438,0.13623188405797101,0.043735769769401536,0.0,0.0,False
14,Run a query against the database,1,run,a query,Run a query against the database,114,project_management_tools_create_team,0.271484375,0.9338842975206612,0.13623188405797101,0.04957962746515811,0.005859375,1.0416666666666665,False
14,Run a query against the database,1,run,a query,Run a query against the database,115,outlook_mail_management_compose_email,0.265625,0.9421487603305785,0.11884057971014493,0.04312597592288768,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,116,github_mcp_server_delete_file,0.263671875,0.9504132231404959,0.11304347826086956,0.04487066387263536,0.0078125,1.3888888888888888,False
14,Run a query against the database,1,run,a query,Run a query against the database,117,project_management_tools_update_project,0.255859375,0.9586776859504132,0.08985507246376812,0.03431784258435619,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,118,project_management_tools_update_work_item,0.25390625,0.9669421487603306,0.08405797101449275,0.03606253053410371,0.0087890625,1.5625,False
14,Run a query against the database,1,run,a query,Run a query against the database,119,quest_studio_file_storage_update_file,0.2451171875,0.9752066115702479,0.057971014492753624,0.023460124372819864,0.001953125,0.3472222222222222,False
14,Run a query against the database,1,run,a query,Run a query against the database,120,outlook_mail_management_send_email,0.2431640625,0.9834710743801653,0.05217391304347826,0.02520481232256754,0.0068359375,1.215277777777778,False
14,Run a query against the database,1,run,a query,Run a query against the database,121,project_management_tools_add_work_item_comment,0.236328125,0.9917355371900827,0.03188405797101449,0.016701575907292744,0.0107421875,1.9097222222222223,False
14,Run a query against the database,1,run,a query,Run a query against the database,122,outlook_mail_management_delete_email_message,0.2255859375,1.0,0.0,0.0,,,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,1,railway_tools_service_info,0.80078125,0.0,1.0,0.0,0.015625,1.951219512195122,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,2,railway_tools_service_list,0.78515625,0.008264462809917356,0.967479674796748,0.017151484781854697,0.02734375,3.414634146341464,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,3,railway_tools_project_info,0.7578125,0.01652892561983471,0.9105691056910569,0.051549476421917886,0.015625,1.951219512195122,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,4,railway_tools_project_list,0.7421875,0.024793388429752067,0.8780487804878049,0.06870096120377259,0.0078125,0.975609756097561,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,5,railway_tools_service_restart,0.734375,0.03305785123966942,0.8617886178861789,0.07435477474682164,0.015625,1.951219512195122,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,6,railway_tools_project_delete,0.71875,0.04132231404958678,0.8292682926829268,0.09150625952867641,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,7,railway_tools_project_environments,0.71484375,0.049586776859504134,0.8211382113821138,0.09141123745232263,0.01171875,1.4634146341463417,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,8,railway_tools_service_update,0.703125,0.05785123966942149,0.7967479674796748,0.10281388661477446,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,9,railway_tools_database_list_types,0.69921875,0.06611570247933884,0.7886178861788617,0.10271886453842075,0.01171875,1.4634146341463417,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,10,railway_tools_project_create,0.6875,0.0743801652892562,0.7642276422764228,0.11412151370087259,0.046875,5.853658536585367,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,11,railway_tools_service_create_from_repo,0.640625,0.08264462809917356,0.6666666666666666,0.1772636834379499,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,12,railway_tools_service_delete,0.640625,0.09090909090909091,0.6666666666666666,0.17141982574219333,0.03125,3.902439024390244,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,13,railway_tools_service_create_from_image,0.609375,0.09917355371900827,0.6016260162601627,0.2115666530016593,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,14,supabase_mcp_check_database_health,0.60546875,0.10743801652892562,0.5934959349593496,0.21147163092530558,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,15,railway_tools_volume_list,0.6015625,0.11570247933884298,0.5853658536585366,0.21137660884895187,0.01171875,1.4634146341463417,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,16,railway_tools_volume_delete,0.58984375,0.12396694214876033,0.5609756097560976,0.22277925801140364,0.02734375,3.414634146341464,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,17,carrot_mcp_server_api_hr_dashboard_summary,0.5625,0.1322314049586777,0.5040650406504065,0.2571772496514669,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,18,carrot_mcp_server_api_get_employee,0.55859375,0.14049586776859505,0.4959349593495935,0.2570822275751131,0.015625,1.951219512195122,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,19,project_management_tools_get_user_capacity,0.54296875,0.1487603305785124,0.4634146341463415,0.2742337123569678,0.00390625,0.4878048780487805,True
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,20,carrot_mcp_server_api_list_employees,0.5390625,0.15702479338842976,0.45528455284552843,0.2741386902806141,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,21,railway_tools_volume_update,0.5390625,0.1652892561983471,0.45528455284552843,0.26829483258485753,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,22,project_management_tools_view_board,0.5390625,0.17355371900826447,0.45528455284552843,0.26245097488910085,0.01171875,1.4634146341463417,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,23,project_management_tools_get_team,0.52734375,0.18181818181818182,0.43089430894308944,0.2738536240515527,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,24,project_management_tools_get_sprint,0.52734375,0.19008264462809918,0.43089430894308944,0.26800976635579615,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,25,github_mcp_server_list_branches,0.52734375,0.19834710743801653,0.43089430894308944,0.2621659086600396,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,26,carrot_mcp_server_api_update_employee,0.5234375,0.2066115702479339,0.42276422764227645,0.26207088658368577,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,27,project_management_tools_list_teams,0.5234375,0.21487603305785125,0.42276422764227645,0.2562270288879292,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,28,github_mcp_server_pull_request_read,0.51953125,0.2231404958677686,0.4146341463414634,0.2561320068115755,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,29,railway_tools_volume_create,0.515625,0.23140495867768596,0.4065040650406504,0.2560369847352217,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,30,carrot_mcp_server_api_update_leave_application,0.515625,0.2396694214876033,0.4065040650406504,0.2501931270394651,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,31,project_management_tools_list_sprints,0.515625,0.24793388429752067,0.4065040650406504,0.24434926934370846,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,32,carrot_mcp_server_api_submit_leave_application,0.51171875,0.256198347107438,0.3983739837398374,0.24425424726735476,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,33,project_management_tools_list_work_items,0.51171875,0.2644628099173554,0.3983739837398374,0.2384103895715981,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,34,project_management_tools_update_task_status,0.51171875,0.2727272727272727,0.3983739837398374,0.23256653187584153,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,35,quest_studio_file_storage_get_storage_usage,0.51171875,0.2809917355371901,0.3983739837398374,0.22672267418008496,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,36,project_management_tools_delete_team,0.5078125,0.2892561983471074,0.3902439024390244,0.22662765210373118,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,37,project_management_tools_list_projects,0.5078125,0.2975206611570248,0.3902439024390244,0.2207837944079746,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,38,carrot_mcp_server_api_work_hours_summary,0.5078125,0.30578512396694213,0.3902439024390244,0.21493993671221803,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,39,project_management_tools_list_team_members,0.50390625,0.3140495867768595,0.3821138211382114,0.21484491463586422,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,40,carrot_mcp_server_api_log_hours_entry,0.50390625,0.32231404958677684,0.3821138211382114,0.20900105694010765,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,41,carrot_mcp_server_api_create_leave_application,0.5,0.3305785123966942,0.37398373983739835,0.20890603486375386,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,42,carrot_mcp_server_api_list_leave_application,0.5,0.33884297520661155,0.37398373983739835,0.2030621771679973,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,43,supabase_mcp_get_all_supabase_projects,0.5,0.34710743801652894,0.37398373983739835,0.19721831947224072,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,44,github_mcp_server_get_me,0.5,0.35537190082644626,0.37398373983739835,0.19137446177648415,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,45,quest_studio_file_storage_get_files,0.5,0.36363636363636365,0.37398373983739835,0.18553060408072758,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,46,supabase_mcp_get_table_schema,0.498046875,0.371900826446281,0.3699186991869919,0.18256116419467233,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,47,github_mcp_server_get_commit,0.498046875,0.38016528925619836,0.3699186991869919,0.17671730649891576,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,48,project_management_tools_get_project,0.49609375,0.3884297520661157,0.36585365853658536,0.17374786661286065,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,49,github_mcp_server_merge_pull_request,0.494140625,0.39669421487603307,0.3617886178861789,0.17077842672680538,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,50,project_management_tools_delete_sprint,0.4921875,0.4049586776859504,0.35772357723577236,0.16780898684075027,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,51,project_management_tools_get_work_item,0.490234375,0.4132231404958678,0.35365853658536583,0.16483954695469502,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,52,carrot_mcp_server_api_create_employee,0.486328125,0.4214876033057851,0.34552845528455284,0.1647445248783413,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,53,github_mcp_server_list_commits,0.486328125,0.4297520661157025,0.34552845528455284,0.15890066718258467,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,54,supabase_mcp_get_database_tables,0.484375,0.4380165289256198,0.34146341463414637,0.15593122729652956,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,55,github_mcp_server_create_or_update_file,0.484375,0.4462809917355372,0.34146341463414637,0.1500873696007729,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,56,project_management_tools_list_users,0.482421875,0.45454545454545453,0.33739837398373984,0.1471179297147177,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,57,github_mcp_server_list_pull_requests,0.482421875,0.4628099173553719,0.33739837398373984,0.14127407201896114,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,58,supabase_mcp_select_database_table_data,0.482421875,0.47107438016528924,0.33739837398373984,0.13543021432320457,0.00390625,0.4878048780487805,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,59,project_management_tools_delete_work_item,0.478515625,0.4793388429752066,0.32926829268292684,0.13533519224685078,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,60,github_mcp_server_search_repositories,0.478515625,0.48760330578512395,0.32926829268292684,0.1294913345510942,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,61,office_word_mcp_server_api_get_document_info,0.4765625,0.49586776859504134,0.3252032520325203,0.12652189466503902,0.005859375,0.7317073170731708,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,62,project_management_tools_update_user_capacity,0.470703125,0.5041322314049587,0.3130081300813008,0.1293012903983867,0.0078125,0.975609756097561,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,63,project_management_tools_create_sprint,0.462890625,0.512396694214876,0.2967479674796748,0.13495510394143576,0.0,0.0,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,64,project_management_tools_delete_project,0.462890625,0.5206611570247934,0.2967479674796748,0.12911124624567913,0.001953125,0.24390243902439024,False
15,Check the deployment status on Railway,1,check,the deployment status on Railway,Check the deployment status on Railway,65,github_mcp_server_update_pull_request,0.4609375,0.5289256198347108,0.2926829268292683,0.12614180635962394,0.0,0.0,False
